,name,day,S,E,I,H,R
2512,Kallar__Kasaragod,62,0.0,1.0241006853287047,11.304399419613882,517.4157499152238,19764.842485494588
2513,Kanjangad(M)__Kasaragod,62,0.0,0.4960212787889106,6.6204919581860455,685.394288232612,76725.48033724389
2514,Karaduka__Kasaragod,62,0.0,1.1853421494432124,12.977566704919104,575.6591706996428,21109.215017386592
2515,Kasaragod(M)__Kasaragod,62,0.0,2.5722792245713997,28.68150706630877,1366.1951090695848,55062.45465562768
2516,Kayyur-Chimeni__Kasaragod,62,0.0,0.7527515646197405,8.735515312078293,488.23437511719123,24290.20674502
2517,Kinanur-Karindalam__Kasaragod,62,0.0,0.9341150473223134,10.764192318796095,584.1813746086153,27916.781141841187
2518,Kodom-Belur__Kasaragod,62,0.0,0.8966748341383651,10.571085123090853,630.1050150823276,34080.45064349906
2519,Kumbadaje__Kasaragod,62,0.0,0.9182780272371115,9.973464469369267,429.17318484704407,15129.954563130514
2520,Kumbala__Kasaragod,62,0.0,2.686517950232703,29.35083981591155,1291.6721148710078,46892.16755788763
2521,Kuttikol__Kasaragod,62,0.0,1.297733688175569,14.354988207573548,662.6340728177828,25613.314127357855
2522,Madhur__Kasaragod,62,0.0,2.1884991926377384,24.108481212896073,1094.5190565396222,41341.54545039141
2523,Madikai__Kasaragod,62,0.0,0.30517326819606816,3.827736559336789,297.6225090393749,22817.495806777395
2524,Mangalpady__Kasaragod,62,0.0,2.82983349671779,30.88225490744589,1353.3587977725313,48864.74498423371
2525,Manjeswaram__Kasaragod,62,0.0,2.6066571706043296,28.28610278757201,1213.145706679378,42584.915530015576
2526,Meencha__Kasaragod,62,0.0,1.5285426301365679,16.511862388956313,695.7651093314778,23841.821850614535
2527,Mogral-Puthur__Kasaragod,62,0.0,1.3420887663083267,14.729160402595639,659.1251680035621,24426.65253893993
2528,Muliyar__Kasaragod,62,0.0,1.2334872119566358,13.71805676952923,646.8457208419582,25724.928832533828
2529,Nileswaram(M)__Kasaragod,62,0.0,0.6808320767531862,8.379261656964838,599.6976257887729,41264.37397652603
2530,Padanna__Kasaragod,62,0.0,0.7216163436870582,8.362005479299041,464.54759292190977,22925.1587343141
2531,Paivalike__Kasaragod,62,0.0,2.1816137759836645,23.645311591262445,1009.3845467836559,35208.31069693365
2532,Pallikkara__Kasaragod,62,0.0,1.4399716594220757,16.650795145389118,916.8819436013408,44708.10566688882
2533,Pananthadi__Kasaragod,62,0.0,1.213917486329557,13.39360589497182,611.9435733586831,23319.686421698167
2534,Pilicode__Kasaragod,62,0.0,0.6952603432117037,8.151830595263695,474.9241614621651,24914.882129066867
2535,Pullur-Periya__Kasaragod,62,0.0,0.7962962040052467,9.397736829760085,562.7427523953312,30630.862501971027
2536,Puthige__Kasaragod,62,0.0,1.3592408435862287,14.760571794365514,634.79107501607,22359.825512436462
2537,Thrikkarippur__Kasaragod,62,0.0,1.2172413632284091,14.145940625947993,795.2397257694461,39866.36225747369
2538,Uduma__Kasaragod,62,0.0,1.4275703981459622,16.273385856328463,846.0661334548777,38261.5410061878
2539,Valiyaparampa__Kasaragod,62,0.0,0.43440764755946953,5.007136543358669,272.01333590021994,13014.379940984949
2540,Vorkady__Kasaragod,62,0.0,1.6947137610276166,18.296853635622114,769.3217173909279,26284.012676125647
2541,West Eleri__Kasaragod,62,29316.0,0.0,0,0,0
2542,Ajanur__Kasaragod,63,0.0,0.9502764802557364,11.551144409676702,783.853162251989,50328.902399554456
2543,Badiyaduka__Kasaragod,63,0.0,1.7966940865340035,19.772812152890033,894.0864512880618,33579.76963057521
2544,Balal__Kasaragod,63,0.0,0.9951959906275707,11.206979494450568,554.530250156131,23458.278092133303
2545,Bedadka__Kasaragod,63,0.0,1.0943967470496776,12.446002982435058,641.008624604515,28633.038655500706
2546,Beloor__Kasaragod,63,0.0,0.6252666142636916,6.8009965139577435,294.2881066146456,10449.999760092242
2547,Chemmanad__Kasaragod,63,0.0,2.237505672583669,25.362178218753268,1289.022850011248,56575.61174122983
2548,Chengala__Kasaragod,63,0.0,2.692463484054838,30.024826944741488,1430.7174984803019,57684.44364973638
2549,Cheruvathur__Kasaragod,63,0.0,0.5949031975475959,7.158695830833573,464.98951809552597,28150.920351066863
2550,Delampadi__Kasaragod,63,0.0,1.1986707053129062,13.190873114536092,596.3224196308964,22386.088096053147
2551,East Eleri__Kasaragod,63,0.0,1.0517777239320982,11.837989721874255,584.474452005088,24647.013945861494
2552,Enmakaje__Kasaragod,63,0.0,1.5821910385864633,17.254451766545937,754.093746990003,27128.67089034599
2553,Kallar__Kasaragod,63,0.0,0.8192805482629637,9.248339672756845,462.1859909196773,19822.333124374058
2554,Kanjangad(M)__Kasaragod,63,0.0,0.3968170230311285,5.395597822306619,610.5634657095145,76801.63525815863
2555,Karaduka__Kasaragod,63,0.0,0.9482737195545698,10.619121793823926,514.2925539628885,21173.177147464332
2556,Kasaragod(M)__Kasaragod,63,0.0,2.05782337965712,23.459661497961296,1220.1319539195592,55214.25411219097
2557,Kayyur-Chimeni__Kasaragod,63,0.0,0.6022012516957924,7.138962562586583,435.7332142776968,24344.455008921912
2558,Kinanur-Karindalam__Kasaragod,63,0.0,0.7472920378578507,8.798176864501338,521.4251714491951,27981.69018346437
2559,Kodom-Belur__Kasaragod,63,0.0,0.7173398673106921,8.636203065300355,562.2075637644649,34150.46231184154
2560,Kumbadaje__Kasaragod,63,0.0,0.7346224217896892,8.162427180942835,383.4819683134686,15177.640472557963
2561,Kumbala__Kasaragod,63,0.0,2.1492143601861624,24.01797544277578,1154.0231589596337,47035.686681762185
2562,Kuttikol__Kasaragod,63,0.0,1.0381869505404553,11.743537303693952,591.8790623684328,25686.94013544872
2563,Madhur__Kasaragod,63,0.0,1.7507993541101907,19.72448480884441,977.7275242777989,41463.15867889581
2564,Madikai__Kasaragod,63,0.0,0.24413861455685454,3.123223901108645,265.3188886802006,22850.564974448436
2565,Mangalpady__Kasaragod,63,0.0,2.2638667973742317,25.27177062530027,1209.162049001517,49015.11818398621
2566,Manjeswaram__Kasaragod,63,0.0,2.0853257364834636,23.150213664178473,1084.0089598280726,42719.709497424396
2567,Meencha__Kasaragod,63,0.0,1.2228341041092543,13.515198437192364,621.7602474391049,23919.1290849847
2568,Mogral-Puthur__Kasaragod,63,0.0,1.0736710130466613,12.051746075338176,588.8348703059077,24499.8886687181
2569,Muliyar__Kasaragod,63,0.0,0.9867897695653086,11.221142858014712,577.7175854356465,25796.800579294046
2570,Nileswaram(M)__Kasaragod,63,0.0,0.544665661402549,6.839575740922507,534.7404085880801,41331.00704605812
2571,Padanna__Kasaragod,63,0.0,0.5772930749496465,6.833927652176644,414.60359480422403,22976.775133527644
2572,Paivalike__Kasaragod,63,0.0,1.7452910207869317,19.352572028206687,901.959770570391,35320.464535465166
2573,Pallikkara__Kasaragod,63,0.0,1.1519773275376606,13.60863044819571,818.3363311191586,44809.98143840008
2574,Pananthadi__Kasaragod,63,0.0,0.9711339890636456,10.957668213243368,546.6285641644905,23387.680152071352
2575,Pilicode__Kasaragod,63,0.0,0.556208274569363,6.660516544853296,423.78517630764395,24967.651480340443
2576,Pullur-Periya__Kasaragod,63,0.0,0.6370369632041973,7.677448704609117,502.0953272729131,30693.389474459396
2577,Puthige__Kasaragod,63,0.0,1.0873926748689828,12.080305604209657,567.2108477064909,22430.357854104914
2578,Thrikkarippur__Kasaragod,63,0.0,0.9737930905827273,11.560200773404077,709.7089443646972,39954.72222700363
2579,Uduma__Kasaragod,63,0.0,1.1420563185167698,13.304222764691964,755.3134624644903,38355.548354349456
2580,Valiyaparampa__Kasaragod,63,0.0,0.3475261180475756,4.092590764198829,242.79105921997834,13044.603644973862
2581,Vorkady__Kasaragod,63,0.0,1.3557710088220933,14.976425660703214,687.5008972968382,26369.49286694686
2582,West Eleri__Kasaragod,63,29316.0,0.0,0,0,0
2583,Ajanur__Kasaragod,64,0.0,0.7602211842045892,9.43097082379251,699.0685953281478,50415.99719536023
2584,Badiyaduka__Kasaragod,64,0.0,1.437355269227203,16.177588539618828,798.6980746866329,33679.11256960722
2585,Balal__Kasaragod,64,0.0,0.7961567925020565,9.164622793685968,495.157173815451,23519.892564372873
2586,Bedadka__Kasaragod,64,0.0,0.8755173976397421,10.175681735357982,572.2746446893892,28704.26183601232
2587,Beloor__Kasaragod,64,0.0,0.5002132914109533,5.565850534018933,262.94962740469873,10482.69843860498
2588,Chemmanad__Kasaragod,64,0.0,1.7900045380669352,20.737243709519348,1150.8705245426377,56718.836502342194
2589,Chengala__Kasaragod,64,0.0,2.1539707872438703,24.558354252604158,1277.7538529269943,57843.41226067863
2590,Cheruvathur__Kasaragod,64,0.0,0.4759225580380767,5.845937304176378,414.75575525107865,28202.58585307748
2591,Delampadi__Kasaragod,64,0.0,0.9589365642503249,10.792432632691455,532.7025476281485,22452.3461426788
2592,East Eleri__Kasaragod,64,0.0,0.8414221791456786,9.680747322285823,521.9004441711197,24711.955551639836
2593,Enmakaje__Kasaragod,64,0.0,1.2657528308691706,14.119999620954042,673.7564432333118,27212.45908445599
2594,Kallar__Kasaragod,64,0.0,0.6554244386103709,7.562527847858069,412.6816598631534,19873.687123365133
2595,Kanjangad(M)__Kasaragod,64,0.0,0.3174536184249028,4.39584166245152,543.8022001951409,76869.47564323746
2596,Karaduka__Kasaragod,64,0.0,0.7586189756436559,8.684952178970054,459.2727612146657,21230.32076457132
2597,Kasaragod(M)__Kasaragod,64,0.0,1.646258703725696,19.179293874300463,1089.2536691169782,55349.824329293144
2598,Kayyur-Chimeni__Kasaragod,64,0.0,0.4817610013566339,5.831610300408425,388.74620520380336,24392.869810508324
2599,Kinanur-Karindalam__Kasaragod,64,0.0,0.5978336302862806,7.18799989917264,465.24867666107366,28039.62631362539
2600,Kodom-Belur__Kasaragod,64,0.0,0.5738718938485536,7.052430425702423,501.4672972925844,34212.92981892648
2601,Kumbadaje__Kasaragod,64,0.0,0.5876979374317514,6.676866229112206,342.50534615927177,15220.24958014835
2602,Kumbala__Kasaragod,64,0.0,1.71937148814893,19.644223226257857,1030.6019586082296,47163.91147720214
2603,Kuttikol__Kasaragod,64,0.0,0.8305495604323643,9.602467233063253,528.4634295660123,25752.70447571188
2604,Madhur__Kasaragod,64,0.0,1.4006394832881526,16.129747717897565,873.0360296531456,41571.79507048223
2605,Madikai__Kasaragod,64,0.0,0.19531089164548363,2.547406843798287,236.46365694040003,22880.044850968457
2606,Mangalpady__Kasaragod,64,0.0,1.8110934378993853,20.670189859715062,1079.8650643486308,49149.46952276416
2607,Manjeswaram__Kasaragod,64,0.0,1.668260589186771,18.937236078639472,968.1935625800114,42840.15493740529
2608,Meencha__Kasaragod,64,0.0,0.9782672832874034,11.056725570575741,555.378815188865,23988.21355692238
2609,Mogral-Puthur__Kasaragod,64,0.0,0.8589368104373291,9.856131062879873,525.8191228203189,24565.314765418756
2610,Muliyar__Kasaragod,64,0.0,0.7894318156522468,9.174272240324832,515.7709711810664,25860.991422120227
2611,Nileswaram(M)__Kasaragod,64,0.0,0.4357325291220392,5.580593725018516,476.69272278203346,41390.42264701235
2612,Padanna__Kasaragod,64,0.0,0.4618344599597172,5.582600736731244,369.90331424530115,23022.842199617004
2613,Paivalike__Kasaragod,64,0.0,1.3962328166295452,15.831115826722737,805.6125326904333,35420.682287750766
2614,Pallikkara__Kasaragod,64,0.0,0.9215818620301285,11.1172998240641,730.1317981955578,44900.90769741332
2615,Pananthadi__Kasaragod,64,0.0,0.7769071912509165,8.960361368407423,488.0835906777514,23448.41665920074
2616,Pilicode__Kasaragod,64,0.0,0.44496661965549034,5.439654890796509,378.03003780465417,25014.738722152404
2617,Pullur-Periya__Kasaragod,64,0.0,0.5096295705633579,6.269366356328133,447.8424473168446,30749.177844156387
2618,Puthige__Kasaragod,64,0.0,0.8699141398951863,9.881723018341523,506.6034813043894,22493.38128162786
2619,Thrikkarippur__Kasaragod,64,0.0,0.7790344724661818,9.442919236839806,633.1644351455228,40033.578776377486
2620,Uduma__Kasaragod,64,0.0,0.9136450548134158,10.871789475456925,674.0505889658186,38439.47207240106
2621,Valiyaparampa__Kasaragod,64,0.0,0.2780208944380605,3.3435778349685785,216.63279301504272,13071.580429331638
2622,Vorkady__Kasaragod,64,0.0,1.0846168070576747,12.25229473032699,614.1071938404413,26445.881855535397
2623,West Eleri__Kasaragod,64,29316.0,0.0,0,0,0
2624,Ajanur__Kasaragod,65,0.0,0.6081769473636713,7.696820895874926,623.2805011231121,50493.671483730024
2625,Badiyaduka__Kasaragod,65,0.0,1.1498842153817623,13.229541885540502,713.1893618738197,33767.85680012796
2626,Balal__Kasaragod,65,0.0,0.6369254340016453,7.490929593449186,441.97263461691585,23574.910028130143
2627,Bedadka__Kasaragod,65,0.0,0.7004139181117937,8.315648867814334,510.7237094043065,28767.847907644475
2628,Beloor__Kasaragod,65,0.0,0.4001706331287626,4.5527230854973375,234.84617224431378,10511.91506387217
2629,Chemmanad__Kasaragod,65,0.0,1.4320036304535482,16.947795875228866,1027.1434705575818,56846.711005069155
2630,Chengala__Kasaragod,65,0.0,1.7231766297950961,20.0774775595321,1140.6928734522935,57985.38491100386
2631,Cheruvathur__Kasaragod,65,0.0,0.3807380464304614,4.771934354948717,369.8409699062385,28248.669825883153
2632,Delampadi__Kasaragod,65,0.0,0.7671492514002599,8.825733419003228,475.67186219600364,22511.535314637484
2633,East Eleri__Kasaragod,65,0.0,0.6731377433165429,7.912882293657795,465.84765539434136,24769.944489881073
2634,Enmakaje__Kasaragod,65,0.0,1.0126022646953365,11.549150262937069,601.718616131579,27287.320911481915
2635,Kallar__Kasaragod,65,0.0,0.5243395508882968,6.1811071660085295,368.3406476701524,19919.540641127704
2636,Kanjangad(M)__Kasaragod,65,0.0,0.25396289473992223,3.5801640536461967,484.25890183928226,76929.89810992581
2637,Karaduka__Kasaragod,65,0.0,0.6068951805149247,7.099685538304774,409.9794448488302,21281.35107137295
2638,Kasaragod(M)__Kasaragod,65,0.0,1.3170069629805568,15.67268684018551,972.0613424343964,55470.852514750586
2639,Kayyur-Chimeni__Kasaragod,65,0.0,0.3854088010853071,4.761640440598066,346.71850446346247,24436.063833308748
2640,Kinanur-Karindalam__Kasaragod,65,0.0,0.47826690422902446,5.869966645395368,414.99197923412225,28091.320611032177
2641,Kodom-Belur__Kasaragod,65,0.0,0.4590975150788429,5.756718719331649,447.15919478966,34268.64840751455
2642,Kumbadaje__Kasaragod,65,0.0,0.47015834994540107,5.459032570776115,305.7845698318418,15258.305729721602
2643,Kumbala__Kasaragod,65,0.0,1.375497190519144,16.059252878636073,920.0194745192334,47278.42280593639
2644,Kuttikol__Kasaragod,65,0.0,0.6644396483458914,7.848083698537075,471.66576417195694,25811.422634552546
2645,Madhur__Kasaragod,65,0.0,1.120511586630522,13.183926070975684,779.2579759019312,41668.79907377702
2646,Madikai__Kasaragod,65,0.0,0.1562487133163869,2.076987653367726,210.69939864911524,22906.318590628503
2647,Mangalpady__Kasaragod,65,0.0,1.4488747503195083,16.898370575351926,964.0140951707259,49269.45452991401
2648,Manjeswaram__Kasaragod,65,0.0,1.3346084713494168,15.483440980748933,864.4039472868492,42947.731999914184
2649,Meencha__Kasaragod,65,0.0,0.7826138266299227,9.041033913118074,495.88140305977294,24049.922314165586
2650,Mogral-Puthur__Kasaragod,65,0.0,0.6871494483498632,8.056692212391365,469.3660020528594,24623.73911239879
2651,Muliyar__Kasaragod,65,0.0,0.6315454525217975,7.4973041553903155,460.29793994234626,25918.299307807014
2652,Nileswaram(M)__Kasaragod,65,0.0,0.34858602329763133,4.55162148583922,424.84298344014456,41443.38850509924
2653,Padanna__Kasaragod,65,0.0,0.3694675679677738,4.5584474813769384,329.9194661431695,23063.94256786648
2654,Paivalike__Kasaragod,65,0.0,1.116986253303636,12.944139224704099,719.2662522235075,35510.19479138304
2655,Pallikkara__Kasaragod,65,0.0,0.7372654896241028,9.078156231657305,651.2295028053087,44982.03345276838
2656,Pananthadi__Kasaragod,65,0.0,0.6215257530007332,7.323670532976122,435.6441528761271,23502.648169276043
2657,Pilicode__Kasaragod,65,0.0,0.3559732957243923,4.440717236568306,337.114631248963,25056.742059686254
2658,Pullur-Periya__Kasaragod,65,0.0,0.4077036564506863,5.117418999175178,399.33604866401635,30798.93811608048
2659,Puthige__Kasaragod,65,0.0,0.695931311916149,8.079361242652256,452.29055020757,22549.670557328347
2660,Thrikkarippur__Kasaragod,65,0.0,0.6232275779729455,7.710142283965082,564.7014150878326,40103.930380282545
2661,Uduma__Kasaragod,65,0.0,0.7309160438507327,8.880160591328224,601.3304369758191,38514.36658228615
2662,Valiyaparampa__Kasaragod,65,0.0,0.2224167155504484,2.730466446862475,193.2311982470317,13095.650739666642
2663,Vorkady__Kasaragod,65,0.0,0.8676934456461398,10.018759145673126,548.3235201375687,26514.115988184334
2664,West Eleri__Kasaragod,65,29316.0,0.0,0,0,0
2665,Ajanur__Kasaragod,66,0.0,0.48654155789093706,6.2790921061726745,555.566476288608,50562.9248727437
2666,Badiyaduka__Kasaragod,66,0.0,0.9199073723054099,10.813610351508753,636.5920078205035,33847.100062558384
2667,Balal__Kasaragod,66,0.0,0.5095403472013162,6.120128761559678,394.36275002261505,23624.018098643133
2668,Bedadka__Kasaragod,66,0.0,0.560331134489435,6.7926018778738255,455.6397603551686,28824.594986467175
2669,Beloor__Kasaragod,66,0.0,0.32013650650301007,3.7222125950236222,209.66269772315616,10538.009083010427
2670,Chemmanad__Kasaragod,66,0.0,1.1456029043628386,13.844637426273803,916.4059774484518,56960.83805735333
2671,Chengala__Kasaragod,66,0.0,1.378541303836077,16.406617373584698,1017.9647163583895,58112.128563609665
2672,Cheruvathur__Kasaragod,66,0.0,0.3045904371443691,3.893695093245066,329.70191567653507,28289.763266983846
2673,Delampadi__Kasaragod,66,0.0,0.613719401120208,7.214016585482635,424.584579746915,22564.387743770374
2674,East Eleri__Kasaragod,66,0.0,0.5385101946532342,6.464933383589544,415.66938125370166,24821.705340480443
2675,Enmakaje__Kasaragod,66,0.0,0.8100818117562693,9.441840663288723,537.1708221695465,27354.178535496536
2676,Kallar__Kasaragod,66,0.0,0.4194716407106374,5.0497536429844825,328.6501304733372,19960.46737975772
2677,Kanjangad(M)__Kasaragod,66,0.0,0.20317031579193778,2.914923821864942,431.16839000120234,76983.70465457461
2678,Karaduka__Kasaragod,66,0.0,0.4855161444119398,5.801127466746804,365.84611030662114,21326.90434302282
2679,Kasaragod(M)__Kasaragod,66,0.0,1.0536055703844454,12.801550864744518,867.1890639763894,55578.85933057663
2680,Kayyur-Chimeni__Kasaragod,66,0.0,0.3083270408682457,3.8863941126955144,309.146554277864,24474.588111582467
2681,Kinanur-Karindalam__Kasaragod,66,0.0,0.3826135233832196,4.7916266971620995,370.05575264829884,28137.43083094708
2682,Kodom-Belur__Kasaragod,66,0.0,0.3672780120630743,4.697194478481087,398.62618355689744,34318.332762491176
2683,Kumbadaje__Kasaragod,66,0.0,0.3761266799563209,4.461257726609972,272.90031303134793,15292.28179303625
2684,Kumbala__Kasaragod,66,0.0,1.1003977524153152,13.122501741012687,821.006939037268,47380.64719199408
2685,Kuttikol__Kasaragod,66,0.0,0.5315517186767131,6.411354888498838,420.8280737814469,25863.829941682765
2686,Madhur__Kasaragod,66,0.0,0.8964092693044176,10.771243174106651,695.3105415714673,41755.38329332168
2687,Madikai__Kasaragod,66,0.0,0.12499897065310953,1.6928398653574583,187.70375188544264,22929.72963492285
2688,Mangalpady__Kasaragod,66,0.0,1.1590998002556065,13.808471410345442,860.2810920446045,49376.5672071552
2689,Manjeswaram__Kasaragod,66,0.0,1.0676867770795335,12.653674478869029,771.4557524511268,43043.776882946055
2690,Meencha__Kasaragod,66,0.0,0.6260910613039382,7.389349895820444,442.59167616908843,24105.020247838893
2691,Mogral-Puthur__Kasaragod,66,0.0,0.5497195586798906,6.582783659583065,418.8255624894644,24675.890890404666
2692,Muliyar__Kasaragod,66,0.0,0.505236362017438,6.124152414816612,410.65318522427475,25969.443523356163
2693,Nileswaram(M)__Kasaragod,66,0.0,0.2788688186381051,3.7110143933309025,378.54853179951857,41490.593281037036
2694,Padanna__Kasaragod,66,0.0,0.295574054374219,3.720651498695106,294.1734371790927,23100.600286326833
2695,Paivalike__Kasaragod,66,0.0,0.8935890026429089,10.578708630424007,641.9366075991697,35590.11326385231
2696,Pallikkara__Kasaragod,66,0.0,0.5898123916992822,7.409978083250664,580.6863004066058,45054.392286413415
2697,Pananthadi__Kasaragod,66,0.0,0.4972206024005866,5.983241576981044,388.7039811075971,23551.05307515117
2698,Pilicode__Kasaragod,66,0.0,0.28477863657951386,3.623768448399523,300.5455934463919,25094.199240936137
2699,Pullur-Periya__Kasaragod,66,0.0,0.326162925160549,4.175475930630279,355.9888603900718,30843.30878815426
2700,Puthige__Kasaragod,66,0.0,0.5567450495329191,6.602675256505035,403.65191687748154,22599.925062906965
2701,Thrikkarippur__Kasaragod,66,0.0,0.4985820623783564,6.292759342766654,503.4988418681998,40166.67498195897
2702,Uduma__Kasaragod,66,0.0,0.5847328350805862,7.250311681832725,536.2919760967716,38581.181075283464
2703,Valiyaparampa__Kasaragod,66,0.0,0.17793337244035873,2.2288565006000693,172.30715839784511,13117.1208728052
2704,Vorkady__Kasaragod,66,0.0,0.6941547565169118,8.188546005667728,489.40243639586237,26575.040823755175
2705,West Eleri__Kasaragod,66,29316.0,0.0,0,0,0
2706,Ajanur__Kasaragod,67,0.0,0.38923324631274964,5.120581996516327,495.09268623333054,50624.65448122021
2707,Badiyaduka__Kasaragod,67,0.0,0.7359258978443279,8.834869755668084,568.0222845774159,33917.832507871775
2708,Balal__Kasaragod,67,0.0,0.407632277761053,4.998011078688005,351.76869243908084,23667.83618197898
2709,Bedadka__Kasaragod,67,0.0,0.44826490759154797,5.546147729196948,406.3716406912802,28875.221626506638
2710,Beloor__Kasaragod,67,0.0,0.25610920520240804,3.0417973773195,187.11128493958796,10561.304938313
2711,Chemmanad__Kasaragod,67,0.0,0.9164823234902709,11.30483052189161,817.3520185505453,57062.66094373649
2712,Chengala__Kasaragod,67,0.0,1.1028330430688615,13.401002159634974,908.1388491266188,58225.235754316156
2713,Cheruvathur__Kasaragod,67,0.0,0.24367234971549528,3.1758741620249267,293.8471085089024,28326.396813170126
2714,Delampadi__Kasaragod,67,0.0,0.49097552089616636,5.893957148610149,378.8513186476876,22611.563808186696
2715,East Eleri__Kasaragod,67,0.0,0.4308081557225874,5.279648745802282,370.7768811244527,24867.89082728641
2716,Enmakaje__Kasaragod,67,0.0,0.6480654494050154,7.715488892982232,479.3735433944768,27413.864182404264
2717,Kallar__Kasaragod,67,0.0,0.3355773125685099,4.123697242529714,293.14340003822997,19996.984060921422
2718,Kanjangad(M)__Kasaragod,67,0.0,0.16253625263355023,2.372573120650341,383.84377587655285,77031.61225346364
2719,Karaduka__Kasaragod,67,0.0,0.3884129155295518,4.738005202279831,326.3567679881237,21367.553910834667
2720,Kasaragod(M)__Kasaragod,67,0.0,0.8428844563075563,10.451961805872504,773.3950337075173,55675.21367101846
2721,Kayyur-Chimeni__Kasaragod,67,0.0,0.24666163269459657,3.1707806983300606,275.5742159584182,24508.937728724453
2722,Kinanur-Karindalam__Kasaragod,67,0.0,0.3060908187065757,3.9098240624063236,329.89677213792027,28178.54813679689
2723,Kodom-Belur__Kasaragod,67,0.0,0.29382240965045947,3.8312111851974846,355.27382427960504,34362.62456066417
2724,Kumbadaje__Kasaragod,67,0.0,0.3009013439650567,3.6442315172792417,243.47030757318683,15322.604050039734
2725,Kumbala__Kasaragod,67,0.0,0.8803182019322522,10.718080943293213,732.4084461591074,47471.87018522045
2726,Kuttikol__Kasaragod,67,0.0,0.4252413749413705,5.235394254534413,375.3516698945415,25910.58861654737
2727,Madhur__Kasaragod,67,0.0,0.7171274154435341,8.796276393146204,620.2080633650145,41832.64002016296
2728,Madikai__Kasaragod,67,0.0,0.09999917652248762,1.3792716864165886,167.18634742679828,22950.585607354566
2729,Mangalpady__Kasaragod,67,0.0,0.9272798402044853,11.278597088327475,767.4559983217175,49472.15399516016
2730,Manjeswaram__Kasaragod,67,0.0,0.8541494216636268,10.33647693851113,688.2691815189977,43129.494188773955
2731,Meencha__Kasaragod,67,0.0,0.5008728490431505,6.036698128917143,394.892693240576,24154.19710074657
2732,Mogral-Puthur__Kasaragod,67,0.0,0.4397756469439125,5.37617083940243,373.6059456114405,24722.427064014606
2733,Muliyar__Kasaragod,67,0.0,0.40418908961395045,5.000369204256777,366.249884015652,26015.07165504775
2734,Nileswaram(M)__Kasaragod,67,0.0,0.22309505491048406,3.024585278392343,337.22978670046047,41532.65422901476
2735,Padanna__Kasaragod,67,0.0,0.23645924349937522,3.0356360098309283,262.2316300144881,23133.286223791176
2736,Paivalike__Kasaragod,67,0.0,0.7148712021143271,8.641684704867787,572.7260595920135,35661.43955358555
2737,Pallikkara__Kasaragod,67,0.0,0.4718499133594258,6.045944944940388,517.6475959780776,45118.91298645859
2738,Pananthadi__Kasaragod,67,0.0,0.39777648192046927,4.886037382064952,346.7112981888158,23594.242406385347
2739,Pilicode__Kasaragod,67,0.0,0.2278229092636111,2.955970486035521,267.8763923086949,25127.593195763515
2740,Pullur-Periya__Kasaragod,67,0.0,0.2609303401284392,3.405613329536333,317.26963775507875,30882.86310597538
2741,Puthige__Kasaragod,67,0.0,0.44539603962633534,5.393489215110612,360.1222389423957,22644.775275893353
2742,Thrikkarippur__Kasaragod,67,0.0,0.39886564990268514,5.133923886688995,448.81307797361984,40222.6192977221
2743,Uduma__Kasaragod,67,0.0,0.46778626806446894,5.917195912482297,478.1540410890524,38640.76907262755
2744,Valiyaparampa__Kasaragod,67,0.0,0.142346697952287,1.8186718749681272,153.60768987598235,13136.266112627183
2745,Vorkady__Kasaragod,67,0.0,0.5553238052135294,6.689667755837565,436.66209710856674,26629.418872243605
2746,West Eleri__Kasaragod,67,29316.0,0.0,0,0,0
2747,Ajanur__Kasaragod,68,0.0,0.3113865970501997,4.174312246475611,441.1065041622637,50679.66477969058
2748,Badiyaduka__Kasaragod,68,0.0,0.5887407182754624,7.2150809841033325,506.6756713532811,33980.946095047046
2749,Balal__Kasaragod,68,0.0,0.3261058222088424,4.079935318502615,313.68288438380944,23706.921592249986
2750,Bedadka__Kasaragod,68,0.0,0.3586119260732384,4.526571164875868,362.32846571586623,28920.37403102789
2751,Beloor__Kasaragod,68,0.0,0.20488736416192643,2.4846597428960813,166.92950164398653,10582.095081084066
2752,Chemmanad__Kasaragod,68,0.0,0.7331858587922168,9.227160882211342,728.796093704863,57153.47783468655
2753,Chengala__Kasaragod,68,0.0,0.8822664344550892,10.941368336321752,809.9147329889214,58326.140070885784
2754,Cheruvathur__Kasaragod,68,0.0,0.19493787977239624,2.5894337995630403,261.832604618096,28359.046491893336
2755,Delampadi__Kasaragod,68,0.0,0.3927804167169331,4.813360823067352,337.93551911655544,22653.65839914755
2756,East Eleri__Kasaragod,68,0.0,0.34464652457806993,4.3098806277863435,330.63537963756283,24909.08825852246
2757,Enmakaje__Kasaragod,68,0.0,0.5184523595240124,6.3020042042667885,427.6529141292425,27467.127909448096
2758,Kallar__Kasaragod,68,0.0,0.26846185005480794,3.366073256537473,261.39665059359925,20029.55554981456
2759,Kanjangad(M)__Kasaragod,68,0.0,0.13002900210684018,1.9305657470469828,341.66898206995484,77074.26156189437
2760,Karaduka__Kasaragod,68,0.0,0.31073033242364145,3.8680867449297756,291.04250591878815,21403.815773944458
2761,Kasaragod(M)__Kasaragod,68,0.0,0.674307565046045,8.530146335959515,689.5526445456343,55761.146452541514
2762,Kayyur-Chimeni__Kasaragod,68,0.0,0.19732930615567726,2.5859568852029677,245.5890147693711,24539.557086053166
