,name,day,S,E,I,R
1432,Neyyattinkara(M)__Thiruvananthapuram,19,70849.8264117226,0.06602027350882915,0.06585300213290614,0.04171500173991648
1433,Ottasekharamangalam__Thiruvananthapuram,19,18793.59855142711,0.14972124970097356,0.15249012816826674,0.09923719501955514
1434,Ottoor__Thiruvananthapuram,19,16084.996324252397,0.0014338809535626822,0.001391570400113767,0.0008502962477501367
1435,Pallichal__Thiruvananthapuram,19,45218.94450649406,0.021315174301348428,0.021037136005076635,0.013141195634011206
1436,Pallikkal__Thiruvananthapuram,19,16899.994112045235,0.002279745289562167,0.002230406827437895,0.0013778026487928751
1437,Panavoor__Thiruvananthapuram,19,20347.984583203463,0.005931249623636553,0.0058432073850816614,0.0036423395291327594
1438,Pangod__Thiruvananthapuram,19,29038.98655318391,0.00521265913715046,0.005093243201524303,0.0031409137581395706
1439,Parassala__Thiruvananthapuram,19,52262.87083506057,0.04914903223419128,0.04899785932114374,0.03101804788826101
1440,Pazhayakunnummel__Thiruvananthapuram,19,24607.989597296084,0.0040177265279090135,0.003941417423160252,0.00244355996928803
1441,Peringammala__Thiruvananthapuram,19,27666.984629243572,0.005947172772008081,0.005822799379174632,0.0036007842773725894
1442,Perumkadavila__Thiruvananthapuram,19,23384.917494563775,0.03130824978859568,0.03130542797067443,0.019891758466867623
1443,Poovachal__Thiruvananthapuram,19,43609.86380298385,0.051989163585928096,0.05165664457340147,0.03255120800254377
1444,Poovar__Thiruvananthapuram,19,19627.979957917767,0.0077400826861382015,0.007594744223168524,0.004707255324553798
1445,Pothencodu__Thiruvananthapuram,19,29369.98698730717,0.0050764701717863885,0.004926819527414188,0.0030094031328821574
1446,Pulimathu__Thiruvananthapuram,19,32292.99101420075,0.003510592019689813,0.0034013595763284403,0.002073847652712769
1447,Pullampara__Thiruvananthapuram,19,21816.991023988714,0.003493847405773827,0.0033987573766206813,0.0020834065004698716
1448,Thirupuram__Thiruvananthapuram,19,18897.977301126517,0.00873915685737821,0.008603559763005312,0.005356156857731858
1449,Thiruvananthapuram(C)__Thiruvananthapuram,19,966854.8104000731,0.45636070498122894,0.45098969177424664,0.28224953017586335
1450,Tholikkodu__Thiruvananthapuram,19,25273.97406345779,0.00998239360785061,0.009830218363279965,0.006123930239810907
1451,Uzhamalakkal__Thiruvananthapuram,19,21471.96562665638,0.01308794866734328,0.013038400232794197,0.008246994727505527
1452,Vakkam__Thiruvananthapuram,19,16532.996512105765,0.0013644669063356183,0.001320154568471657,0.0008032727612249416
1453,Vamanpuram__Thiruvananthapuram,19,21037.990683112042,0.003602818348277718,0.003529707395843937,0.0021843622125891477
1454,Varkala(M)__Thiruvananthapuram,19,40047.98801966115,0.004614890978093571,0.004539499289492471,0.002825948576532519
1455,Vellanad__Thiruvananthapuram,19,31155.946540326244,0.020339368185143595,0.020279319937160485,0.012840985643291114
1456,Vellarada__Thiruvananthapuram,19,40205.49627747977,0.19087205076194766,0.191149538245102,0.12170093122879093
1457,Vembayam__Thiruvananthapuram,19,38629.98316046222,0.006588089552982723,0.006373868904033471,0.003877579335115319
1458,Venganoor__Thiruvananthapuram,19,35962.965349327795,0.013387308441747039,0.013129986679549451,0.0081333770873782
1459,Vettoor__Thiruvananthapuram,19,18703.99587563344,0.0016123334468408058,0.0015612093682223355,0.0009508237362572074
1460,Vilappil__Thiruvananthapuram,19,36211.94817649669,0.019808889510895215,0.019652501966579878,0.0123621118111685
1461,Vilavoorkal__Thiruvananthapuram,19,31760.96552380216,0.013277254360581614,0.01306743061244412,0.008131512861128088
1462,Vithura__Thiruvananthapuram,19,26248.968722907117,0.012038284257536605,0.011853976578283909,0.007384832054532357
1463,Amboori__Thiruvananthapuram,20,15882.751395695985,11.169963249063173,13.802616627321857,14.276024427631166
1464,Anad__Thiruvananthapuram,20,31686.969872187678,0.011473938515920892,0.011383672992550102,0.007270200822245267
1465,Anchuthengu__Thiruvananthapuram,20,17395.995357234533,0.0017918781520956202,0.0017527551774657677,0.0010981321414597844
1466,Andoorkonam__Thiruvananthapuram,20,30780.98458477342,0.005968396112950783,0.0058194728741721964,0.003627357592465342
1467,Aruvikkara__Thiruvananthapuram,20,33395.956861435545,0.016366598337583277,0.01630328952653616,0.010468676590157908
1468,Aryanad__Thiruvananthapuram,20,26360.92638790644,0.027764331905500022,0.02782810100203292,0.01801966065607833
1469,Aryancodu__Thiruvananthapuram,20,24327.70034967473,0.11104076525536288,0.11337231899613455,0.07523724102199743
1470,Athiyannoor__Thiruvananthapuram,20,26972.957361703084,0.01621310013130992,0.016113565778129904,0.01031163100564688
1471,Attingal(M)__Thiruvananthapuram,20,37435.98277637404,0.006534752659465417,0.0065075024398384244,0.004181370868140653
1472,Azhoor__Thiruvananthapuram,20,27389.98915432391,0.004186204914769656,0.004094754653465126,0.0025647165195629815
1473,Balaramapuram__Thiruvananthapuram,20,36133.938231620166,0.02341027543250558,0.023346148263082605,0.015011956132609083
1474,Chemmaruthi__Thiruvananthapuram,20,32443.991180444824,0.003400462968011563,0.003329910943800221,0.002089181255774801
1475,Chenkal__Thiruvananthapuram,20,36543.925368886405,0.028233013787378927,0.028210413013886968,0.018187686800710777
1476,Cherunniyoor__Thiruvananthapuram,20,18113.995328503483,0.0018039299771661463,0.0017636102202220794,0.001103956314238606
1477,Chirayinkeezhu__Thiruvananthapuram,20,29906.989359637315,0.004103443955820847,0.004017348519868331,0.0025195702075691833
1478,Edava__Thiruvananthapuram,20,25993.99261107469,0.002848970282895373,0.002789808200279275,0.0017501468282082467
1479,Elakamon__Thiruvananthapuram,20,25306.992733165527,0.0027973664018707597,0.0027438570646595834,0.0017256109969218895
1480,Kadakkavoor__Thiruvananthapuram,20,23154.993177236844,0.0026348317043290476,0.0025758339628177956,0.0016120974910533534
1481,Kadinamkulam__Thiruvananthapuram,20,46475.97574900506,0.00939880471908167,0.00915469457998469,0.005697495648203484
1482,Kallara__Thiruvananthapuram,20,25843.987845011095,0.004667183879928655,0.00459010220758967,0.002897702807057828
1483,Kallikkad__Thiruvananthapuram,20,13552.53557165941,0.1736683960822526,0.17564998308293195,0.11510996143010527
1484,Kalliyoor__Thiruvananthapuram,20,40815.95497671546,0.01720628365348339,0.01700990043235222,0.010807100442124897
1485,Kanjiramkulam__Thiruvananthapuram,20,18820.977430443043,0.00860701265789565,0.008527564960936644,0.0054349793370798115
1486,Karakulam__Thiruvananthapuram,20,52416.95717466672,0.016511924131507656,0.01617311450302394,0.010140294653454528
1487,Karavaram__Thiruvananthapuram,20,30659.989618592015,0.00399166500115166,0.003920221141748076,0.0024695218404779252
1488,Karode__Thiruvananthapuram,20,32089.944630502498,0.020998493095890004,0.020926597729379496,0.013444406669254845
1489,Karumkulam__Thiruvananthapuram,20,28289.965529967278,0.013138241276079203,0.013024042078258191,0.008307749371163018
1490,Kattakada__Thiruvananthapuram,20,40447.81351992511,0.0695701681351859,0.07053319352638827,0.04637671325208414
1491,Kilimanoor__Thiruvananthapuram,20,20514.99139407402,0.0032936557708857614,0.0032505391645732515,0.0020617310392874303
1492,Kizhuvilam__Thiruvananthapuram,20,32900.988718091,0.004355406056855788,0.004259470753274223,0.0026670321992324983
1493,Kollayil__Thiruvananthapuram,20,25076.920261389147,0.029966438972319168,0.030149994661643566,0.019622177220300026
1494,Kottukal__Thiruvananthapuram,20,33335.956861400206,0.016426115343809486,0.016300428669546667,0.010412055784860937
1495,Kulathoor__Thiruvananthapuram,20,32568.953965446588,0.017515754233399412,0.017395506290761288,0.01112329288177573
1496,Kunnathukal__Thiruvananthapuram,20,39413.81255448705,0.07075488245421557,0.07086240146670329,0.04582822903311969
1497,Madavoor__Thiruvananthapuram,20,21090.991335436483,0.003314508725235756,0.0032727366861539414,0.002077318107691676
1498,Malayinkeezhu__Thiruvananthapuram,20,37067.93154318931,0.025835179108746713,0.02587862536963524,0.01674300621933728
1499,Manampoor__Thiruvananthapuram,20,23197.993376591938,0.002554324210152603,0.0025007001672961177,0.0015683836749152862
1500,Mangalapuram__Thiruvananthapuram,20,36955.98326456754,0.0064558287237186296,0.006318729412755492,0.003960874342420774
1501,Manikkal__Thiruvananthapuram,20,37905.983373753144,0.006422454550576086,0.006276545967496434,0.003927246343989582
1502,Maranalloor__Thiruvananthapuram,20,36831.91413471815,0.032580314477811956,0.03245312013410785,0.020831847235100637
1503,Mudakkal__Thiruvananthapuram,20,36466.988500329964,0.004452017303461999,0.004340562119827914,0.002707090605377708
1504,Nagaroor__Thiruvananthapuram,20,26511.990093332854,0.003799809601945262,0.0037413828557391286,0.002365474688459791
1505,Nanniyodu__Thiruvananthapuram,20,26929.979985789243,0.007646134926930746,0.007560415461974266,0.00480766037394843
1506,Navayikkulam__Thiruvananthapuram,20,40701.990553847856,0.0036608486353730952,0.003565071499750543,0.002220232011099132
1507,Nedumangad(M)__Thiruvananthapuram,20,60160.927295576446,0.027516412962316245,0.02747900453427804,0.017709006051455835
1508,Nellanadu__Thiruvananthapuram,20,25980.985855681294,0.005412774749572189,0.005342603932468108,0.0033889400270568234
1509,Neyyattinkara(M)__Thiruvananthapuram,20,70849.79252204485,0.07790319342586706,0.07845218823591021,0.051122573473188784
1510,Ottasekharamangalam__Thiruvananthapuram,20,18793.522741788405,0.1756238051720863,0.1806129073778865,0.12102149904359324
1511,Ottoor__Thiruvananthapuram,20,16084.995574914466,0.0017052585663067143,0.0016707349465231705,0.0010490920191949605
1512,Pallichal__Thiruvananthapuram,20,45218.93348945032,0.02522715994141706,0.025136888961943736,0.01614650077759358
1513,Pallikkal__Thiruvananthapuram,20,16899.992926798397,0.0027050770313739713,0.002671692377181775,0.0016964321955697172
1514,Panavoor__Thiruvananthapuram,20,20347.981513530252,0.007023839625821169,0.006985546680805989,0.0044770834412872825
1515,Pangod__Thiruvananthapuram,20,29038.983840811128,0.006187478871475417,0.006103190075594794,0.0038685199297858997
1516,Parassala__Thiruvananthapuram,20,52262.84559608047,0.058005001588193425,0.05838117587713935,0.038017742076995834
1517,Pazhayakunnummel__Thiruvananthapuram,20,24607.98751210807,0.004763672366202506,0.004717599967249887,0.003006619601168066
1518,Peringammala__Thiruvananthapuram,20,27666.98153867701,0.007055348410529462,0.006973361820438092,0.004432612760111822
1519,Perumkadavila__Thiruvananthapuram,20,23384.901449811176,0.03691691912608033,0.037269307237729025,0.024363962462678256
1520,Poovachal__Thiruvananthapuram,20,43609.83705001683,0.061412409404986865,0.061606845115367764,0.03993072865588684
1521,Poovar__Thiruvananthapuram,20,19627.975942370787,0.009175602105088236,0.009089808324761944,0.005792218785006444
1522,Pothencodu__Thiruvananthapuram,20,29369.98433485249,0.006036768129918417,0.005915144890283814,0.0037132344939413272
1523,Pulimathu__Thiruvananthapuram,20,32292.989177580486,0.004177014943035186,0.0040856484053209815,0.0025597561636168317
1524,Pullampara__Thiruvananthapuram,20,21816.98920087319,0.00415234712575213,0.004077836410456621,0.00256894326855854
1525,Thirupuram__Thiruvananthapuram,20,18897.97277696232,0.010350268768846146,0.010287532082654432,0.0065852368238754734
1526,Thiruvananthapuram(C)__Thiruvananthapuram,20,966854.5747032611,0.5399372819655712,0.5386828279430972,0.34667662900075574
1527,Tholikkodu__Thiruvananthapuram,20,25273.968895925118,0.011822461742974699,0.011753365990190173,0.007528247148850902
1528,Uzhamalakkal__Thiruvananthapuram,20,21471.958902342045,0.015449613444849141,0.015538421183890407,0.010109623332190412
1529,Vakkam__Thiruvananthapuram,20,16532.995797661686,0.0016240886845858117,0.0015863833608018643,0.000991866271006607
1530,Vamanpuram__Thiruvananthapuram,20,21037.98881169109,0.004273299848845703,0.004226402931577852,0.002688606126281139
1531,Varkala(M)__Thiruvananthapuram,20,40047.98562822582,0.0054680293173838095,0.005429296383691403,0.0034744484750314436
1532,Vellanad__Thiruvananthapuram,20,31155.936096104946,0.024003800088443515,0.02416206362689971,0.015738031348599756
1533,Vellarada__Thiruvananthapuram,20,40205.39855948191,0.22496603170067325,0.2274664782735938,0.14900800812094836
1534,Vembayam__Thiruvananthapuram,20,38629.97971099293,0.007841528999143475,0.0076593460544515015,0.004788132035691529
1535,Venganoor__Thiruvananthapuram,20,35962.95840187751,0.01587232257817266,0.015716710444005685,0.010009089470170979
1536,Vettoor__Thiruvananthapuram,20,18703.995031882037,0.0019186403675061632,0.001875623940756556,0.0011738536460032553
1537,Vilappil__Thiruvananthapuram,20,36211.93797208772,0.023410335311562246,0.0234479648559383,0.015169612092108483
1538,Vilavoorkal__Thiruvananthapuram,20,31760.95864916743,0.015726137634572666,0.015626406264193593,0.00999828866290582
1539,Vithura__Thiruvananthapuram,20,26248.962490541046,0.0142578889094884,0.014173312771993647,0.009078257280001487
1540,Amboori__Thiruvananthapuram,21,15877.612697405357,12.585340456669647,15.554135335011221,16.24782680296286
1541,Anad__Thiruvananthapuram,21,31686.963949994584,0.013571485438883604,0.013582080165588005,0.008896439821180996
1542,Anchuthengu__Thiruvananthapuram,21,17395.994423823144,0.0021279968223558866,0.0020996542980501504,0.0013485257382406083
1543,Andoorkonam__Thiruvananthapuram,21,30780.98147025801,0.007093446150803519,0.0069775849774169054,0.004458710860204227
1544,Aruvikkara__Thiruvananthapuram,21,33395.948435971375,0.019336529727060656,0.01942978094479685,0.012797717951091647
1545,Aryanad__Thiruvananthapuram,21,26360.912151510987,0.03274595005321256,0.03310743530357584,0.021995103656368746
1546,Aryancodu__Thiruvananthapuram,21,24327.64409607164,0.13028077993006804,0.13418986184371248,0.0914332865928738
1547,Athiyannoor__Thiruvananthapuram,21,26972.94900399772,0.01916643878212955,0.01921599452026227,0.012613568973951153
1548,Attingal(M)__Thiruvananthapuram,21,37435.97941023907,0.007722636740766866,0.0077561101206356925,0.005111014073831857
1549,Azhoor__Thiruvananthapuram,21,27389.986973884235,0.004971242950558003,0.0049051913412266595,0.0031496814700579996
1550,Balaramapuram__Thiruvananthapuram,21,36133.92618959519,0.027648875257955865,0.027814409369667902,0.018347120170192313
1551,Chemmaruthi__Thiruvananthapuram,21,32443.989410435126,0.0040369850103965195,0.003987697036404044,0.0025648828191748327
1552,Chenkal__Thiruvananthapuram,21,36543.910864243946,0.033326651647839295,0.03359135860769609,0.02221774580269463
1553,Cherunniyoor__Thiruvananthapuram,21,18113.994388548013,0.002142575454208837,0.002112975895436212,0.0013559006314131888
1554,Chirayinkeezhu__Thiruvananthapuram,21,29906.987223423264,0.004871843355577024,0.004811256240398852,0.003093477138978945
1555,Edava__Thiruvananthapuram,21,25993.99112815126,0.003382236950865004,0.0033409209326330743,0.002148690856819572
1556,Elakamon__Thiruvananthapuram,21,25306.991278558296,0.0033195181650543843,0.0032843329512841817,0.002117590577587544
1557,Kadakkavoor__Thiruvananthapuram,21,23154.991804356192,0.003129435121353697,0.0030861349171916025,0.0019800737714558954
1558,Kadinamkulam__Thiruvananthapuram,21,46475.97084125687,0.011173618003786863,0.010979815974918863,0.007005309159629869
1559,Kallara__Thiruvananthapuram,21,25843.985422118014,0.005534349000299014,0.005490101280767364,0.0035534316938563523
1560,Kallikkad__Thiruvananthapuram,21,13552.447049512304,0.20430107782753196,0.2084465937175497,0.1402028161562384
1561,Kalliyoor__Thiruvananthapuram,21,40815.94607642169,0.02037114953886824,0.02031534254079637,0.013237086218175214
1562,Kanjiramkulam__Thiruvananthapuram,21,18820.97298438437,0.010184067110486913,0.010178345614387102,0.006653202902927903
1563,Karakulam__Thiruvananthapuram,21,52416.94858440634,0.019598209800239352,0.019366644284523074,0.012450739582457949
1564,Karavaram__Thiruvananthapuram,21,30659.987544677097,0.004735024918095065,0.0046907445504536655,0.0030295534321562218
1565,Karode__Thiruvananthapuram,21,32089.933824048036,0.024805449859620302,0.02493658146666957,0.016433920630594772
1566,Karumkulam__Thiruvananthapuram,21,28289.958745360247,0.015543434547189535,0.015542878397200088,0.010168326810914188
1567,Kattakada__Thiruvananthapuram,21,40447.77811219184,0.08178784536581424,0.08364707906768049,0.05645288375585389
1568,Kilimanoor__Thiruvananthapuram,21,20514.989688073263,0.0039017712714216725,0.0038840616837389932,0.002526093777083609
1569,Kizhuvilam__Thiruvananthapuram,21,32900.98644929666,0.005172398377014099,0.005102776950329835,0.003275528021128816
1570,Kollayil__Thiruvananthapuram,21,25076.904934196948,0.03530481818046084,0.03583166555789611,0.023929319314820535
1571,Kottukal__Thiruvananthapuram,21,33335.94838480999,0.01942733377539303,0.019447167783738402,0.012740688451939031
1572,Kulathoor__Thiruvananthapuram,21,32568.94493124648,0.020711369599663076,0.020749018707976147,0.013608365209027343
1573,Kunnathukal__Thiruvananthapuram,21,39413.7762592665,0.08346514218455725,0.08432416207524611,0.05595142924264873
1574,Madavoor__Thiruvananthapuram,21,21090.98961914618,0.0039259627864400275,0.0039100391155914875,0.002544851919999382
1575,Malayinkeezhu__Thiruvananthapuram,21,37067.918290855516,0.03047578653819543,0.030793405257841015,0.02043995270071374
1576,Manampoor__Thiruvananthapuram,21,23197.99204680625,0.003032668495626061,0.002994898689638016,0.0019256265559575887
1577,Mangalapuram__Thiruvananthapuram,21,36955.9799033738,0.00766507955630587,0.00756799669026806,0.004863549972814415
1578,Manikkal__Thiruvananthapuram,21,37905.98002635162,0.007629037888130617,0.007520714727093734,0.004823895767917644
1579,Maranalloor__Thiruvananthapuram,21,36831.89736404291,0.03849088489434427,0.03867706494088691,0.025468007254258903
1580,Mudakkal__Thiruvananthapuram,21,36466.98617637005,0.00529197145356916,0.005204487584816022,0.0033271709082102674
1581,Nagaroor__Thiruvananthapuram,21,26511.98812225041,0.004504288844953088,0.004473502791281959,0.002899957953565381
1582,Nanniyodu__Thiruvananthapuram,21,26929.97603026174,0.009052950786909538,0.009029067752573906,0.005887719725659039
1583,Navayikkulam__Thiruvananthapuram,21,40701.98864134758,0.004353066029149617,0.0042760584496724496,0.002729527939634924
1584,Nedumangad(M)__Thiruvananthapuram,21,60160.91315195633,0.03248789542723525,0.03272557011205802,0.02163457812778127
1585,Nellanadu__Thiruvananthapuram,21,25980.98305239086,0.006411806932680414,0.006383633049115775,0.004152169160266553
1586,Neyyattinkara(M)__Thiruvananthapuram,21,70849.75269935804,0.09175814909025808,0.09321246391559301,0.062330028935461676
1587,Ottasekharamangalam__Thiruvananthapuram,21,18793.434186547707,0.2056377774782732,0.21335233185745528,0.14682334295471988
1588,Ottoor__Thiruvananthapuram,21,16084.994687543596,0.002024209914641553,0.002000478047693527,0.001287768440126842
1589,Pallichal__Thiruvananthapuram,21,45218.92050530651,0.029802250441002417,0.02995495813832889,0.019737484915014116
1590,Pallikkal__Thiruvananthapuram,21,16899.991526315505,0.003203867579970054,0.0031917143813757027,0.002078102535167114
1591,Panavoor__Thiruvananthapuram,21,20347.977893586532,0.008302503468744782,0.00832889131596457,0.005475018681402424
1592,Pangod__Thiruvananthapuram,21,29038.98063470646,0.007331090582693047,0.007293798736239724,0.004740404226299442
1593,Parassala__Thiruvananthapuram,21,52262.81593339727,0.06833268425543859,0.06937600842408868,0.04635791005944431
1594,Pazhayakunnummel__Thiruvananthapuram,21,24607.985050104133,0.005637785515049374,0.0056315479035197865,0.0036805624536323358
1595,Peringammala__Thiruvananthapuram,21,27666.97788754434,0.008354698275442473,0.008328950078171042,0.005428807305888693
1596,Perumkadavila__Thiruvananthapuram,21,23384.88260981075,0.04345127984231656,0.04425076019817547,0.02968814921092526
1597,Poovachal__Thiruvananthapuram,21,43609.80558067233,0.07241095077101162,0.07327667037673942,0.0487317065295108
1598,Poovar__Thiruvananthapuram,21,19627.971202279437,0.010857159420413364,0.010849798313396792,0.0070907628314010075
1599,Pothencodu__Thiruvananthapuram,21,29369.98119418867,0.00716517590687628,0.00708238023497798,0.0045582551925533
1600,Pulimathu__Thiruvananthapuram,21,32292.9870016063,0.004960650815001988,0.004894322661763046,0.003143420221519829
1601,Pullampara__Thiruvananthapuram,21,21816.987043318477,0.0049257861303291205,0.004879404060404004,0.0031514913271952004
1602,Thirupuram__Thiruvananthapuram,21,18897.96744139231,0.012235749192121975,0.01226797423189061,0.008054884264254679
1603,Thiruvananthapuram(C)__Thiruvananthapuram,21,966854.2970076149,0.6376538342471283,0.6417072322254642,0.4236313187069125
1604,Tholikkodu__Thiruvananthapuram,21,25273.96280148697,0.013976079309527102,0.014015134286868857,0.009207299433163785
1605,Uzhamalakkal__Thiruvananthapuram,21,21471.950997617525,0.018204466818190112,0.018468517877331968,0.012329397787031899
1606,Vakkam__Thiruvananthapuram,21,16532.99495091717,0.0019294703032025707,0.0019011200612635351,0.0012184924654068733
1607,Vamanpuram__Thiruvananthapuram,21,21037.9866012989,0.005059258756135417,0.005047064367158155,0.0032923779736494033
1608,Varkala(M)__Thiruvananthapuram,21,40047.98280633286,0.006467245835164366,0.006476359053720568,0.004250062244130216
1609,Vellanad__Thiruvananthapuram,21,31155.923821376356,0.028277261982774374,0.028711606947776164,0.019189754723871143
1610,Vellarada__Thiruvananthapuram,21,40205.28386829202,0.26466854435809606,0.26995994432520953,0.18150321930289032
1611,Vembayam__Thiruvananthapuram,21,38629.97562287012,0.009315808805642452,0.009178996760672922,0.005882324329184601
1612,Venganoor__Thiruvananthapuram,21,35962.950199751,0.018783674897925862,0.018762240287586236,0.012254333819314648
1613,Vettoor__Thiruvananthapuram,21,18703.99403214247,0.002278833144782279,0.0022472244526743406,0.001441799923254192
1614,Vilappil__Thiruvananthapuram,21,36211.9259627837,0.027616194226229282,0.02790170069465834,0.018519321357242526
1615,Vilavoorkal__Thiruvananthapuram,21,31760.950541032606,0.01859222658039065,0.018636108390356825,0.012230632414933476
1616,Vithura__Thiruvananthapuram,21,26248.95513987378,0.016855926539635795,0.016901183441062118,0.01110301624742915
1617,Amboori__Thiruvananthapuram,22,15871.823723909703,14.179200466766833,17.527229486994738,18.46984613653589
1618,Anad__Thiruvananthapuram,22,31686.956972422027,0.01602522951697074,0.016165611478703303,0.010836736987693567
1619,Anchuthengu__Thiruvananthapuram,22,17395.99331968858,0.002522799111317792,0.002509035958161615,0.0016484763522477727
1620,Andoorkonam__Thiruvananthapuram,22,30780.977783575534,0.008415646577445821,0.008345269173768044,0.005455508714120928
1621,Aruvikkara__Thiruvananthapuram,22,33395.9385202257,0.02280676548893492,0.02309960786170323,0.015573400943205482
1622,Aryanad__Thiruvananthapuram,22,26360.89542548408,0.03855666027800643,0.03929311837318348,0.026724737271165297
1623,Aryancodu__Thiruvananthapuram,22,24327.57834926098,0.15260066394612282,0.15844680822368098,0.11060326685626129
1624,Athiyannoor__Thiruvananthapuram,22,26972.939162635634,0.022618987942895658,0.022859665373315605,0.015358711048274335
1625,Attingal(M)__Thiruvananthapuram,22,37435.97544720029,0.009111463280912963,0.009222306636038596,0.0062190298053512415
1626,Azhoor__Thiruvananthapuram,22,27389.984394816256,0.005893229945523588,0.005861530704570757,0.0038504230902332366
1627,Balaramapuram__Thiruvananthapuram,22,36133.9120226371,0.0325995415968847,0.033057214069510156,0.022320607223002012
1628,Chemmaruthi__Thiruvananthapuram,22,32443.98731738513,0.004784373334592126,0.00476368770133564,0.0031345538243754104
1629,Chenkal__Thiruvananthapuram,22,36543.89380927856,0.039272733147815875,0.039901476974924036,0.027016511318079785
1630,Cherunniyoor__Thiruvananthapuram,22,18113.993276553563,0.002540378086382933,0.002525314014157794,0.0016577543307612192
1631,Chirayinkeezhu__Thiruvananthapuram,22,29906.984697203432,0.005774115401982436,0.005747881705534214,0.003780799459035924
1632,Edava__Thiruvananthapuram,22,25993.98937460792,0.004008367975556326,0.0039910588306404935,0.002625965275767154
1633,Elakamon__Thiruvananthapuram,22,25306.989559204278,0.003932366128992347,0.003921648584690284,0.00258678099919957
1634,Kadakkavoor__Thiruvananthapuram,22,23154.990180230823,0.003710415449318588,0.0036884035409011774,0.002420950188197553
1635,Kadinamkulam__Thiruvananthapuram,22,46475.96503037,0.013259965547759755,0.013135810170240361,0.008573854298903992
1636,Kallara__Thiruvananthapuram,22,25843.98256023087,0.006551453144545296,0.006550584097900269,0.0043377318768231185
1637,Kallikkad__Thiruvananthapuram,22,13552.34331511424,0.23993511661530253,0.24676886817660088,0.1699809009730312
1638,Kalliyoor__Thiruvananthapuram,22,40815.93558056232,0.02407662573536324,0.024203533928876777,0.016139278009717553
1639,Kanjiramkulam__Thiruvananthapuram,22,18820.967744288602,0.012029473843660333,0.0121189852777322,0.008107252276411774
1640,Karakulam__Thiruvananthapuram,22,52416.93842972989,0.02322014964905489,0.023132717415385275,0.015217403051675531
1641,Karavaram__Thiruvananthapuram,22,30659.985094185588,0.005607174789519022,0.005598979825468163,0.003699659796506745
1642,Karode__Thiruvananthapuram,22,32089.921108068098,0.029252946510777,0.029642695972256876,0.019996289411547567
1643,Karumkulam__Thiruvananthapuram,22,28289.950750052754,0.018357597189321364,0.018503612046663256,0.0123887380105142
1644,Kattakada__Thiruvananthapuram,22,40447.73664608695,0.09599133513197343,0.0989601114656642,0.06840246647980824
1645,Kilimanoor__Thiruvananthapuram,22,20514.987674929394,0.004614324718040257,0.004629786152726361,0.0030809597319034652
1646,Kizhuvilam__Thiruvananthapuram,22,32900.983765618716,0.0061319435296141485,0.0060979416069064625,0.004004496156890221
1647,Kollayil__Thiruvananthapuram,22,25076.886946138315,0.04152460408488732,0.04248112891930266,0.029048128680234264
1648,Kottukal__Thiruvananthapuram,22,33335.938398612656,0.02293775318568619,0.023144778882621068,0.015518855278187374
1649,Kulathoor__Thiruvananthapuram,22,32568.934290535493,0.024448290719742652,0.024688663044819627,0.016572510738738222
1650,Kunnathukal__Thiruvananthapuram,22,39413.73361027271,0.09829242191100453,0.1000995672688729,0.06799773811054104
1651,Madavoor__Thiruvananthapuram,22,21090.987594108283,0.0046423464238366146,0.004660116361225094,0.003103428936512452
1652,Malayinkeezhu__Thiruvananthapuram,22,37067.90271843092,0.03588961561845628,0.03655294287659554,0.024839010594691027
1653,Manampoor__Thiruvananthapuram,22,23197.99047422124,0.00359436400586928,0.0035779455182317487,0.002353469225905877
1654,Mangalapuram__Thiruvananthapuram,22,36955.97592842446,0.00908500237954017,0.009041880824712675,0.0059446923571384236
1655,Manikkal__Thiruvananthapuram,22,37905.97606578004,0.00904659684116206,0.008989339538314357,0.0058982835860738915
1656,Maranalloor__Thiruvananthapuram,22,36831.877628439695,0.04539619314530869,0.04598206491411306,0.030993302245814175
1657,Mudakkal__Thiruvananthapuram,22,36466.98342489322,0.00627945779848132,0.006224979842936787,0.004070669134612556
1658,Nagaroor__Thiruvananthapuram,22,26511.985794830525,0.005330279112465786,0.0053358605789403275,0.003539029780891375
1659,Nanniyodu__Thiruvananthapuram,22,26929.971365101883,0.010700460380613633,0.010756851193080813,0.007177586547455312
1660,Navayikkulam__Thiruvananthapuram,22,40701.986376204964,0.005167186641141995,0.005116214966578638,0.0033403934324452737
1661,Nedumangad(M)__Thiruvananthapuram,22,60160.89651720773,0.038293345555329886,0.038879787143223384,0.026309659572360988
1662,Nellanadu__Thiruvananthapuram,22,25980.979744615193,0.007582313622355478,0.0076089544482308025,0.005064116738711664
1663,Neyyattinkara(M)__Thiruvananthapuram,22,70849.70597478983,0.10789666760803958,0.11048244733868956,0.07564609520911782
1664,Ottasekharamangalam__Thiruvananthapuram,22,18793.330895298415,0.24038310094277332,0.2514193531324813,0.1773022475057849
1665,Ottoor__Thiruvananthapuram,22,16084.99363833533,0.0023986815411751877,0.0023894321076654455,0.0015735510183687745
1666,Pallichal__Thiruvananthapuram,22,45218.90522601271,0.03514746076293794,0.035609761884616044,0.0240167646490611
1667,Pallikkal__Thiruvananthapuram,22,16899.98987401583,0.003788211393306767,0.0038037110440263346,0.0025340617325065
1668,Panavoor__Thiruvananthapuram,22,20347.973631150468,0.009797438378918976,0.009906550855646463,0.006664860297968791
1669,Pangod__Thiruvananthapuram,22,29038.97685074322,0.008671356959707268,0.00869552434910316,0.005782375474333688
